token,count_target,count_other,rate_target_per1k,rate_other_per1k,diff_per1k
虛,2,7,1.2232415902140672,1.2996658002227999,-0.07642421000873267
回,2,7,1.2232415902140672,1.2996658002227999,-0.07642421000873267
物,1,4,0.6116207951070336,0.7426661715558857,-0.13104537644885206
却,1,4,0.6116207951070336,0.7426661715558857,-0.13104537644885206
迹,1,4,0.6116207951070336,0.7426661715558857,-0.13104537644885206
案,1,4,0.6116207951070336,0.7426661715558857,-0.13104537644885206
銜,1,4,0.6116207951070336,0.7426661715558857,-0.13104537644885206
若,1,4,0.6116207951070336,0.7426661715558857,-0.13104537644885206
獻,1,4,0.6116207951070336,0.7426661715558857,-0.13104537644885206
至,1,4,0.6116207951070336,0.7426661715558857,-0.13104537644885206
華,1,4,0.6116207951070336,0.7426661715558857,-0.13104537644885206
眼,1,4,0.6116207951070336,0.7426661715558857,-0.13104537644885206
存,1,4,0.6116207951070336,0.7426661715558857,-0.13104537644885206
肅,1,4,0.6116207951070336,0.7426661715558857,-0.13104537644885206
幅,1,4,0.6116207951070336,0.7426661715558857,-0.13104537644885206
宇,1,4,0.6116207951070336,0.7426661715558857,-0.13104537644885206
到,1,4,0.6116207951070336,0.7426661715558857,-0.13104537644885206
節,1,4,0.6116207951070336,0.7426661715558857,-0.13104537644885206
儀,1,4,0.6116207951070336,0.7426661715558857,-0.13104537644885206
昭,1,4,0.6116207951070336,0.7426661715558857,-0.13104537644885206
挺,1,4,0.6116207951070336,0.7426661715558857,-0.13104537644885206
耐,1,4,0.6116207951070336,0.7426661715558857,-0.13104537644885206
誠,1,4,0.6116207951070336,0.7426661715558857,-0.13104537644885206
微,1,4,0.6116207951070336,0.7426661715558857,-0.13104537644885206
齊,1,4,0.6116207951070336,0.7426661715558857,-0.13104537644885206
力,1,4,0.6116207951070336,0.7426661715558857,-0.13104537644885206
傑,1,4,0.6116207951070336,0.7426661715558857,-0.13104537644885206
着,1,4,0.6116207951070336,0.7426661715558857,-0.13104537644885206
補,1,4,0.6116207951070336,0.7426661715558857,-0.13104537644885206
